,zip,ESTAB,EMP,PAYANN,PAYANN/ESTAB,PAYANN/EMP,cluster
6227,17777,110,1290.0,48454.0,440.4909090909091,37.56124031007752,2
6228,17778,1,1.0,1.0,1.0,1.0,0
6229,17779,9,1.0,1.0,0.1111111111111111,1.0,0
6230,17801,341,5087.0,190684.0,559.1906158357772,37.48456850796147,2
6231,17810,31,442.0,12479.0,402.5483870967742,28.233031674208146,0
6232,17812,35,389.0,11090.0,316.85714285714283,28.508997429305914,0
6233,17813,28,364.0,8697.0,310.60714285714283,23.892857142857142,0
6234,17814,90,679.0,22255.0,247.27777777777777,32.77614138438881,0
6235,17815,768,13532.0,472919.0,615.7799479166666,34.948196866686374,2
6236,17820,66,343.0,8548.0,129.5151515151515,24.92128279883382,0
6237,17821,368,5216.0,178990.0,486.3858695652174,34.31556748466258,2
6238,17822,119,1.0,1.0,0.008403361344537815,1.0,2
6239,17823,20,162.0,3156.0,157.8,19.48148148148148,0
6240,17824,85,813.0,40584.0,477.45882352941175,49.91881918819188,2
6241,17827,9,59.0,1410.0,156.66666666666666,23.89830508474576,0
6242,17829,4,15.0,428.0,107.0,28.533333333333335,0
6243,17830,58,349.0,12025.0,207.32758620689654,34.45558739255014,0
6244,17831,18,485.0,17265.0,959.1666666666666,35.597938144329895,2
6245,17832,8,84.0,4891.0,611.375,58.226190476190474,0
6246,17833,13,1518.0,67999.0,5230.692307692308,44.79512516469038,2
6247,17834,51,368.0,10309.0,202.13725490196077,28.01358695652174,0
6248,17835,4,18.0,221.0,55.25,12.277777777777779,0
6249,17836,3,1.0,1.0,0.3333333333333333,1.0,0
6250,17837,545,12490.0,483133.0,886.4825688073395,38.68158526821457,2
6251,17839,2,1.0,1.0,0.5,1.0,0
6252,17840,2,1.0,1.0,0.5,1.0,0
6253,17841,39,263.0,8335.0,213.71794871794873,31.692015209125476,0
6254,17842,130,1822.0,65369.0,502.83846153846156,35.87760702524698,2
6255,17844,223,2335.0,66428.0,297.8834080717489,28.44882226980728,2
6256,17845,32,218.0,4146.0,129.5625,19.01834862385321,0
6257,17846,59,461.0,14187.0,240.45762711864407,30.774403470715836,0
6258,17847,258,5236.0,185399.0,718.6007751937984,35.4085179526356,2
6259,17850,9,105.0,3863.0,429.22222222222223,36.79047619047619,0
6260,17851,117,1339.0,40238.0,343.9145299145299,30.05078416728902,2
6261,17853,60,467.0,14177.0,236.28333333333333,30.3576017130621,0
6262,17855,16,109.0,3613.0,225.8125,33.14678899082569,0
6263,17856,43,1032.0,54461.0,1266.5348837209303,52.77228682170543,2
6264,17857,152,3197.0,122473.0,805.7434210526316,38.30872693149828,2
6265,17858,4,19.0,365.0,91.25,19.210526315789473,0
6266,17859,42,419.0,11328.0,269.7142857142857,27.03579952267303,0
6267,17860,60,596.0,26679.0,444.65,44.763422818791945,2
6268,17861,5,83.0,2849.0,569.8,34.325301204819276,0
6269,17862,6,101.0,1461.0,243.5,14.465346534653465,0
6270,17864,32,214.0,6831.0,213.46875,31.92056074766355,0
6271,17865,2,1.0,1.0,0.5,1.0,0
6272,17866,103,2110.0,78538.0,762.504854368932,37.2218009478673,2
6273,17867,2,1.0,1.0,0.5,1.0,0
6274,17868,12,1.0,1.0,0.08333333333333333,1.0,0
6275,17870,409,8072.0,209313.0,511.7677261613692,25.930748265609516,2
6276,17872,182,1805.0,40888.0,224.65934065934067,22.652631578947368,2
6277,17876,79,972.0,18382.0,232.68354430379748,18.911522633744855,2
6278,17877,2,1.0,1.0,0.5,1.0,0
6279,17878,21,165.0,4795.0,228.33333333333334,29.060606060606062,0
6280,17881,18,40.0,801.0,44.5,20.025,0
6281,17883,2,1.0,1.0,0.5,1.0,0
6282,17884,5,1.0,1.0,0.2,1.0,0
6283,17886,7,151.0,5672.0,810.2857142857143,37.562913907284766,2
6284,17887,5,58.0,1178.0,235.6,20.310344827586206,0
6285,17888,2,1.0,1.0,0.5,1.0,0
6286,17889,34,176.0,6519.0,191.73529411764707,37.03977272727273,0
6287,17901,647,12974.0,522227.0,807.1514683153014,40.25181131493757,2
6288,17920,1,1.0,1.0,1.0,1.0,0
6289,17921,108,1273.0,42345.0,392.0833333333333,33.26394344069128,2
6290,17922,47,430.0,18076.0,384.59574468085106,42.03720930232558,0
6291,17923,2,1.0,1.0,0.5,1.0,0
6292,17925,1,1.0,1.0,1.0,1.0,0
6293,17929,33,1622.0,80931.0,2452.4545454545455,49.89580764488286,2
6294,17930,8,34.0,389.0,48.625,11.441176470588236,0
6295,17931,158,2266.0,66565.0,421.2974683544304,29.375551632833186,2
6296,17932,1,1.0,1.0,1.0,1.0,0
6297,17933,13,136.0,2762.0,212.46153846153845,20.308823529411764,0
6298,17934,5,40.0,2743.0,548.6,68.575,0
6299,17935,6,74.0,3591.0,598.5,48.527027027027025,0
6300,17936,4,1.0,1.0,0.25,1.0,0
6301,17938,49,749.0,30557.0,623.6122448979592,40.79706275033378,2
6302,17941,14,422.0,17056.0,1218.2857142857142,40.41706161137441,2
6303,17943,4,18.0,374.0,93.5,20.77777777777778,0
6304,17944,4,16.0,270.0,67.5,16.875,0
6305,17946,2,1.0,1.0,0.5,1.0,0
6306,17948,58,644.0,30747.0,530.1206896551724,47.743788819875775,2
6307,17949,1,1.0,1.0,1.0,1.0,0
6308,17951,6,1.0,1.0,0.16666666666666666,1.0,0
6309,17952,2,1.0,1.0,0.5,1.0,0
6310,17953,4,21.0,475.0,118.75,22.61904761904762,0
6311,17954,79,1380.0,42530.0,538.3544303797469,30.818840579710145,2
6312,17957,1,1.0,1.0,1.0,1.0,0
6313,17959,16,82.0,2400.0,150.0,29.26829268292683,0
6314,17960,46,402.0,10595.0,230.32608695652175,26.355721393034827,0
6315,17961,181,2429.0,87434.0,483.060773480663,35.99588307945657,2
6316,17963,171,2159.0,66025.0,386.1111111111111,30.5812876331635,2
6317,17964,11,67.0,1639.0,149.0,24.46268656716418,0
6318,17965,21,89.0,2842.0,135.33333333333334,31.93258426966292,0
6319,17967,25,505.0,18010.0,720.4,35.663366336633665,0
6320,17968,8,83.0,4120.0,515.0,49.63855421686747,0
6321,17970,73,1387.0,41725.0,571.5753424657535,30.082912761355445,2
6322,17972,272,2903.0,101536.0,373.29411764705884,34.97623148467103,2
6323,17974,1,1.0,1.0,1.0,1.0,0
6324,17976,93,1069.0,39615.0,425.96774193548384,37.05799812909261,2
6325,17978,13,68.0,3876.0,298.15384615384613,57.0,0
6326,17979,5,49.0,1851.0,370.2,37.775510204081634,0
6327,17980,53,303.0,8068.0,152.22641509433961,26.627062706270628,0
6328,17981,43,944.0,34820.0,809.7674418604652,36.88559322033898,2
6329,17982,5,30.0,736.0,147.2,24.533333333333335,0
6330,17983,46,269.0,6761.0,146.97826086956522,25.133828996282528,0
6331,17985,15,69.0,2407.0,160.46666666666667,34.88405797101449,0
6332,18001,3,1.0,1.0,0.3333333333333333,1.0,0
6333,18002,5,114.0,4350.0,870.0,38.1578947368421,2
6334,18003,1,1.0,1.0,1.0,1.0,0
6335,18010,3,1.0,1.0,0.3333333333333333,1.0,0
6336,18011,56,667.0,29657.0,529.5892857142857,44.46326836581709,2
6337,18013,301,2355.0,87492.0,290.67109634551497,37.1515923566879,2
6338,18014,264,2633.0,110705.0,419.3371212121212,42.04519559437904,2
6339,18015,591,19802.0,1022689.0,1730.4382402707276,51.64574285425714,2
6340,18016,16,288.0,15727.0,982.9375,54.607638888888886,2
6341,18017,941,26540.0,1379476.0,1465.9681190223166,51.97724189902035,2
6342,18018,868,13613.0,619470.0,713.6751152073733,45.50576654668332,2
6343,18020,469,9863.0,428831.0,914.3518123667377,43.47875899827638,2
6344,18025,2,1.0,1.0,0.5,1.0,0
6345,18030,12,61.0,1399.0,116.58333333333333,22.934426229508198,0
6346,18031,192,11314.0,529909.0,2759.9427083333335,46.83657415591303,2
6347,18032,117,867.0,27495.0,235.0,31.71280276816609,0
6348,18034,262,6761.0,454468.0,1734.6106870229007,67.21905043632599,2
6349,18035,14,153.0,2972.0,212.28571428571428,19.424836601307188,0
6350,18036,262,3724.0,231395.0,883.1870229007634,62.13614393125671,2
6351,18037,108,938.0,32382.0,299.8333333333333,34.52238805970149,0
6352,18038,31,246.0,8521.0,274.8709677419355,34.63821138211382,0
6353,18039,6,73.0,4845.0,807.5,66.36986301369863,0
6354,18040,252,4312.0,198000.0,785.7142857142857,45.91836734693877,2
6355,18041,114,2746.0,175190.0,1536.7543859649122,63.79825200291333,2
6356,18042,830,13742.0,650034.0,783.1734939759036,47.30272158346674,2
6357,18043,13,158.0,12854.0,988.7692307692307,81.35443037974683,2
6358,18044,13,1496.0,68173.0,5244.076923076923,45.5701871657754,2
6359,18045,682,13419.0,496339.0,727.7697947214076,36.98777852298979,2
6360,18046,8,33.0,2281.0,285.125,69.12121212121212,0
6361,18049,440,4446.0,168722.0,383.4590909090909,37.949167791273055,2
6362,18050,1,1.0,1.0,1.0,1.0,0
6363,18051,100,1676.0,66080.0,660.8,39.427207637231504,2
6364,18052,792,12259.0,329028.0,415.43939393939394,26.83970960110939,2
6365,18053,19,79.0,3337.0,175.6315789473684,42.24050632911393,0
6366,18054,84,459.0,21097.0,251.1547619047619,45.96296296296296,0
6367,18055,247,1759.0,52464.0,212.40485829959513,29.82603752131893,2
6368,18056,8,46.0,1449.0,181.125,31.5,0
6369,18058,72,312.0,8963.0,124.48611111111111,28.727564102564102,0
6370,18059,19,122.0,6479.0,341.0,53.10655737704918,0
6371,18060,4,1.0,1.0,0.25,1.0,0
6372,18062,298,5309.0,232036.0,778.6442953020135,43.7061593520437,2
6373,18063,25,190.0,11086.0,443.44,58.34736842105263,0
6374,18064,464,6028.0,252831.0,544.8943965517242,41.942767086927674,2
6375,18065,17,125.0,3920.0,230.58823529411765,31.36,0
6376,18066,114,646.0,19739.0,173.14912280701753,30.555727554179565,0
6377,18067,270,2795.0,105777.0,391.76666666666665,37.845080500894454,2
6378,18068,5,16.0,304.0,60.8,19.0,0
6379,18069,130,2054.0,67830.0,521.7692307692307,33.02336903602726,2
6380,18070,13,98.0,3978.0,306.0,40.59183673469388,0
6381,18071,197,3860.0,119411.0,606.1472081218274,30.935492227979275,2
6382,18072,144,1786.0,61440.0,426.6666666666667,34.400895856662935,2
6383,18073,182,2105.0,74659.0,410.2142857142857,35.467458432304035,2
6384,18074,79,420.0,14486.0,183.36708860759492,34.49047619047619,0
6385,18076,51,756.0,33771.0,662.1764705882352,44.67063492063492,2
6386,18077,54,250.0,9927.0,183.83333333333334,39.708,0
6387,18078,145,1495.0,52225.0,360.17241379310343,34.93311036789298,2
6388,18079,4,11.0,91.0,22.75,8.272727272727273,0
6389,18080,160,878.0,27528.0,172.05,31.353075170842825,2
6390,18081,12,65.0,2874.0,239.5,44.215384615384615,0
6391,18083,24,424.0,25617.0,1067.375,60.41745283018868,2
6392,18084,15,73.0,2728.0,181.86666666666667,37.36986301369863,0
6393,18085,16,148.0,6202.0,387.625,41.9054054054054,0
6394,18086,1,1.0,1.0,1.0,1.0,0
6395,18087,86,1510.0,35319.0,410.6860465116279,23.39006622516556,2
6396,18088,154,1281.0,33619.0,218.30519480519482,26.24434035909446,2
6397,18091,177,1791.0,61495.0,347.42937853107344,34.3355667225014,2
6398,18092,48,151.0,6433.0,134.02083333333334,42.602649006622514,0
6399,18098,2,1.0,1.0,0.5,1.0,0
6400,18101,308,5917.0,478679.0,1554.1525974025974,80.89893527125233,2
6401,18102,641,7084.0,268169.0,418.3603744149766,37.8555900621118,2
6402,18103,1036,26965.0,1344467.0,1297.7480694980695,49.85970702762841,2
6403,18104,1180,22563.0,1074086.0,910.2423728813559,47.60386473429951,2
6404,18105,44,1396.0,66738.0,1516.7727272727273,47.806590257879655,2
6405,18106,603,14706.0,848904.0,1407.8009950248756,57.7250101999184,2
6406,18109,718,14404.0,834835.0,1162.7228412256268,57.958553179672315,2
6407,18195,53,3865.0,490888.0,9262.037735849057,127.00853816300129,2
6408,18201,662,11407.0,406567.0,614.1495468277946,35.64188656088367,2
6409,18202,406,13069.0,538245.0,1325.7266009852217,41.18486494758589,2
6410,18210,67,301.0,7837.0,116.97014925373135,26.036544850498338,0
6411,18211,25,113.0,4037.0,161.48,35.72566371681416,0
6412,18212,1,1.0,1.0,1.0,1.0,0
6413,18214,17,146.0,5237.0,308.05882352941177,35.86986301369863,0
6414,18216,14,112.0,2071.0,147.92857142857142,18.491071428571427,0
6415,18218,21,466.0,25485.0,1213.5714285714287,54.68884120171674,2
6416,18219,39,177.0,4801.0,123.1025641025641,27.124293785310734,0
6417,18220,6,309.0,14104.0,2350.6666666666665,45.64401294498382,2
6418,18221,3,1.0,1.0,0.3333333333333333,1.0,0
6419,18222,144,1516.0,51536.0,357.8888888888889,33.99472295514512,2
6420,18223,2,1.0,1.0,0.5,1.0,0
6421,18224,71,814.0,28030.0,394.7887323943662,34.434889434889435,2
6422,18225,1,1.0,1.0,1.0,1.0,0
6423,18229,173,1150.0,31011.0,179.2543352601156,26.96608695652174,2
6424,18231,2,1.0,1.0,0.5,1.0,0
6425,18232,40,261.0,5465.0,136.625,20.938697318007662,0
6426,18234,2,1.0,1.0,0.5,1.0,0
6427,18235,432,5406.0,168612.0,390.30555555555554,31.189789123196448,2
6428,18237,42,998.0,29015.0,690.8333333333334,29.07314629258517,2
6429,18239,4,35.0,857.0,214.25,24.485714285714284,0
6430,18240,54,1180.0,49714.0,920.6296296296297,42.130508474576274,2
6431,18241,12,28.0,994.0,82.83333333333333,35.5,0
6432,18244,5,134.0,5839.0,1167.8,43.57462686567164,2
6433,18245,1,1.0,1.0,1.0,1.0,0
6434,18246,1,1.0,1.0,1.0,1.0,0
6435,18247,4,12.0,84.0,21.0,7.0,0
6436,18248,7,48.0,1128.0,161.14285714285714,23.5,0
6437,18249,71,422.0,12019.0,169.28169014084506,28.481042654028435,0
6438,18250,31,162.0,4065.0,131.1290322580645,25.09259259259259,0
6439,18251,13,106.0,3738.0,287.53846153846155,35.264150943396224,0
6440,18252,268,3652.0,132518.0,494.47014925373134,36.28641840087623,2
6441,18254,5,58.0,813.0,162.6,14.017241379310345,0
6442,18255,57,677.0,16698.0,292.94736842105266,24.66469719350074,2
6443,18256,6,23.0,627.0,104.5,27.26086956521739,0
6444,18301,587,8669.0,341091.0,581.0749574105622,39.346060675971856,2
6445,18302,129,934.0,24114.0,186.93023255813952,25.817987152034263,2
6446,18320,2,1.0,1.0,0.5,1.0,0
6447,18321,84,1630.0,42165.0,501.9642857142857,25.868098159509202,2
6448,18322,180,1822.0,44018.0,244.54444444444445,24.159165751920966,2
6449,18323,4,47.0,2218.0,554.5,47.191489361702125,0
6450,18324,55,706.0,19715.0,358.45454545454544,27.924929178470254,0
6451,18325,32,203.0,6585.0,205.78125,32.4384236453202,0
6452,18326,80,727.0,35431.0,442.8875,48.73590096286107,2
6453,18327,31,291.0,14479.0,467.06451612903226,49.756013745704465,0
6454,18328,100,445.0,12852.0,128.52,28.880898876404494,0
6455,18330,78,592.0,16077.0,206.1153846153846,27.157094594594593,0
6456,18331,35,239.0,6278.0,179.37142857142857,26.267782426778243,0
6457,18332,30,284.0,10040.0,334.6666666666667,35.352112676056336,0
6458,18333,30,215.0,5663.0,188.76666666666668,26.33953488372093,0
6459,18334,23,227.0,9240.0,401.7391304347826,40.70484581497797,0
6460,18335,31,322.0,9976.0,321.80645161290323,30.981366459627328,0
6461,18336,99,1237.0,28219.0,285.04040404040404,22.812449474535164,2
6462,18337,308,2876.0,84520.0,274.4155844155844,29.388038942976355,2
6463,18340,2,1.0,1.0,0.5,1.0,0
6464,18341,2,1.0,1.0,0.5,1.0,0
6465,18342,25,246.0,8151.0,326.04,33.13414634146341,0
6466,18343,89,875.0,46299.0,520.2134831460675,52.91314285714286,2
6467,18344,163,3866.0,116576.0,715.1901840490798,30.15416451112261,2
6468,18346,57,581.0,28189.0,494.5438596491228,48.51807228915663,2
6469,18347,50,327.0,12478.0,249.56,38.15902140672783,0
6470,18348,1,1.0,1.0,1.0,1.0,0
6471,18349,7,326.0,5763.0,823.2857142857143,17.677914110429448,2
6472,18350,51,424.0,12772.0,250.4313725490196,30.12264150943396,0
6473,18351,14,270.0,15088.0,1077.7142857142858,55.88148148148148,2
6474,18352,14,111.0,3412.0,243.71428571428572,30.73873873873874,0
6475,18353,91,363.0,11224.0,123.34065934065934,30.920110192837466,0
6476,18354,35,148.0,3816.0,109.02857142857142,25.783783783783782,0
6477,18355,32,756.0,16254.0,507.9375,21.5,2
6478,18356,18,1343.0,22075.0,1226.388888888889,16.437081161578554,2
6479,18357,3,1.0,1.0,0.3333333333333333,1.0,0
6480,18360,893,9430.0,272019.0,304.61254199328107,28.84612937433722,2
6481,18370,37,1.0,1.0,0.02702702702702703,1.0,0
6482,18371,6,46.0,1133.0,188.83333333333334,24.630434782608695,0
6483,18372,249,5087.0,91570.0,367.75100401606426,18.000786318065657,2
6484,18403,167,1804.0,65166.0,390.21556886227546,36.12305986696231,2
6485,18405,47,258.0,13862.0,294.93617021276594,53.72868217054263,0
6486,18407,273,3531.0,116960.0,428.42490842490844,33.12376097422826,2
6487,18410,21,173.0,6195.0,295.0,35.809248554913296,0
6488,18411,604,8734.0,336144.0,556.5298013245033,38.48683306617816,2
6489,18413,21,89.0,3050.0,145.23809523809524,34.26966292134831,0
6490,18414,106,428.0,13267.0,125.16037735849056,30.997663551401867,2
6491,18415,15,87.0,2549.0,169.93333333333334,29.298850574712645,0
6492,18416,2,1.0,1.0,0.5,1.0,0
6493,18417,22,85.0,3347.0,152.13636363636363,39.37647058823529,0
6494,18419,76,418.0,11471.0,150.93421052631578,27.442583732057415,0
6495,18420,9,29.0,687.0,76.33333333333333,23.689655172413794,0
6496,18421,78,564.0,17680.0,226.66666666666666,31.347517730496453,0
6497,18424,96,1779.0,65322.0,680.4375,36.71838111298482,2
6498,18425,17,214.0,10647.0,626.2941176470588,49.75233644859813,0
6499,18426,74,354.0,9870.0,133.3783783783784,27.88135593220339,0
6500,18427,64,765.0,17597.0,274.953125,23.002614379084967,2
6501,18428,292,2783.0,77114.0,264.0890410958904,27.70894717930291,2
6502,18431,527,6298.0,233128.0,442.36812144212524,37.0161956176564,2
6503,18433,119,1008.0,31884.0,267.93277310924367,31.63095238095238,0
6504,18434,92,3062.0,142956.0,1553.8695652173913,46.68713259307642,2
6505,18435,13,152.0,3469.0,266.84615384615387,22.82236842105263,0
6506,18436,191,1345.0,43525.0,227.87958115183247,32.360594795539036,2
6507,18437,16,82.0,4735.0,295.9375,57.74390243902439,0
6508,18438,31,293.0,11054.0,356.5806451612903,37.72696245733788,0
6509,18439,12,101.0,4986.0,415.5,49.366336633663366,0
6510,18440,13,553.0,14357.0,1104.3846153846155,25.962025316455698,2
6511,18441,5,17.0,424.0,84.8,24.941176470588236,0
6512,18443,8,21.0,727.0,90.875,34.61904761904762,0
6513,18444,251,2164.0,68816.0,274.16733067729086,31.800369685767098,2
6514,18445,46,426.0,13822.0,300.4782608695652,32.44600938967136,0
6515,18446,71,368.0,11287.0,158.9718309859155,30.671195652173914,0
6516,18447,257,2998.0,104651.0,407.2023346303502,34.90693795863909,2
6517,18448,2,1.0,1.0,0.5,1.0,0
6518,18449,2,1.0,1.0,0.5,1.0,0
6519,18451,11,50.0,1700.0,154.54545454545453,34.0,0
6520,18452,101,1048.0,29253.0,289.63366336633663,27.9131679389313,2
6521,18453,12,32.0,1281.0,106.75,40.03125,0
6522,18454,4,16.0,498.0,124.5,31.125,0
6523,18455,6,95.0,4195.0,699.1666666666666,44.1578947368421,0
6524,18456,6,9.0,219.0,36.5,24.333333333333332,0
6525,18457,6,16.0,783.0,130.5,48.9375,0
6526,18458,57,353.0,12240.0,214.73684210526315,34.67422096317281,0
6527,18459,3,1.0,1.0,0.3333333333333333,1.0,0
6528,18460,8,80.0,2239.0,279.875,27.9875,0
6529,18461,10,39.0,1562.0,156.2,40.05128205128205,0
6530,18462,2,1.0,1.0,0.5,1.0,0
6531,18463,9,85.0,1624.0,180.44444444444446,19.105882352941176,0
6532,18464,29,121.0,4312.0,148.68965517241378,35.63636363636363,0
6533,18465,18,47.0,2683.0,149.05555555555554,57.08510638297872,0
6534,18466,121,2719.0,130346.0,1077.2396694214876,47.93894814269952,2
6535,18469,8,45.0,2798.0,349.75,62.17777777777778,0
6536,18470,38,464.0,7994.0,210.3684210526316,17.228448275862068,0
6537,18471,25,278.0,9102.0,364.08,32.7410071942446,0
6538,18472,79,703.0,22481.0,284.56962025316454,31.978662873399717,0
6539,18473,5,16.0,560.0,112.0,35.0,0
6540,18501,21,842.0,34842.0,1659.142857142857,41.38004750593824,2
6541,18502,3,1.0,1.0,0.3333333333333333,1.0,0
6542,18503,414,5290.0,240437.0,580.7657004830918,45.45122873345936,2
6543,18504,258,3521.0,141183.0,547.2209302325581,40.09741550695825,2
6544,18505,368,6095.0,196959.0,535.2146739130435,32.31484823625923,2
6545,18507,294,8019.0,356645.0,1213.078231292517,44.47499688240429,2
6546,18508,394,7126.0,212874.0,540.2893401015228,29.872859949480773,2
6547,18509,319,10175.0,260405.0,816.3166144200627,25.592628992628992,2
6548,18510,249,9611.0,405760.0,1629.558232931727,42.21829154094267,2
6549,18512,406,7173.0,289723.0,713.6034482758621,40.39077094660533,2
6550,18515,2,1.0,1.0,0.5,1.0,0
6551,18517,111,2811.0,119185.0,1073.7387387387387,42.399501956599075,2
6552,18518,169,1766.0,59508.0,352.1183431952663,33.696489241223105,2
6553,18519,211,4887.0,119486.0,566.2843601895735,24.44976468180888,2
6554,18602,7,40.0,372.0,53.142857142857146,9.3,0
6555,18603,404,8572.0,448285.0,1109.6163366336634,52.29643023798413,2
6556,18610,95,1178.0,22681.0,238.74736842105264,19.253820033955858,2
6557,18611,1,1.0,1.0,1.0,1.0,0
6558,18612,389,5860.0,168455.0,433.04627249357327,28.746587030716725,2
6559,18614,71,438.0,10448.0,147.1549295774648,23.85388127853881,0
6560,18615,22,100.0,6047.0,274.8636363636364,60.47,0
6561,18616,19,158.0,4404.0,231.78947368421052,27.873417721518987,0
6562,18617,8,29.0,367.0,45.875,12.655172413793103,0
6563,18618,44,346.0,6631.0,150.70454545454547,19.164739884393065,0
6564,18619,3,1.0,1.0,0.3333333333333333,1.0,0
6565,18621,75,586.0,26413.0,352.17333333333335,45.07337883959045,2
6566,18622,3,6.0,144.0,48.0,24.0,0
6567,18623,38,222.0,5571.0,146.60526315789474,25.094594594594593,0
6568,18624,27,546.0,8992.0,333.037037037037,16.468864468864467,2
6569,18625,12,162.0,5915.0,492.9166666666667,36.51234567901235,0
6570,18626,18,210.0,4886.0,271.44444444444446,23.266666666666666,0
6571,18627,7,40.0,759.0,108.42857142857143,18.975,0
6572,18628,2,1.0,1.0,0.5,1.0,0
6573,18629,29,1.0,1.0,0.034482758620689655,1.0,0
6574,18630,60,563.0,30107.0,501.78333333333336,53.47602131438721,2
6575,18631,25,253.0,8592.0,343.68,33.9604743083004,0
6576,18632,9,53.0,596.0,66.22222222222223,11.245283018867925,0
6577,18634,169,2051.0,47206.0,279.32544378698225,23.016089712335447,2
6578,18635,53,348.0,9573.0,180.62264150943398,27.50862068965517,0
6579,18636,7,40.0,1399.0,199.85714285714286,34.975,0
6580,18640,533,13774.0,526893.0,988.5422138836773,38.25272252069116,2
6581,18641,122,1452.0,51352.0,420.91803278688525,35.366391184573004,2
6582,18642,51,681.0,34526.0,676.9803921568628,50.69897209985316,2
6583,18643,212,3393.0,147863.0,697.4669811320755,43.578838785735336,2
6584,18644,180,1644.0,52042.0,289.1222222222222,31.655717761557177,2
6585,18651,129,972.0,29642.0,229.7829457364341,30.495884773662553,0
6586,18654,1,1.0,1.0,1.0,1.0,0
6587,18655,66,371.0,9131.0,138.34848484848484,24.61185983827493,0
6588,18656,24,95.0,2726.0,113.58333333333333,28.694736842105264,0
6589,18657,377,4360.0,174751.0,463.53050397877985,40.080504587155964,2
6590,18660,45,178.0,4010.0,89.11111111111111,22.528089887640448,0
6591,18661,98,791.0,26089.0,266.2142857142857,32.982300884955755,0
6592,18701,328,5542.0,205594.0,626.810975609756,37.09743774810538,2
6593,18702,1155,25122.0,883183.0,764.660606060606,35.155759891728366,2
6594,18703,24,1884.0,94796.0,3949.8333333333335,50.316348195329084,2
6595,18704,880,9693.0,343210.0,390.0113636363636,35.40802641081193,2
6596,18705,260,3174.0,108847.0,418.64230769230767,34.29332073093888,2
6597,18706,263,8705.0,381844.0,1451.8783269961978,43.864905226881106,2
6598,18707,304,5139.0,216458.0,712.0328947368421,42.12064604008562,2
6599,18708,145,1080.0,32449.0,223.78620689655173,30.04537037037037,2
6600,18709,93,1096.0,30291.0,325.7096774193548,27.63777372262774,2
6601,18710,2,1.0,1.0,0.5,1.0,0
6602,18711,49,5239.0,281534.0,5745.591836734694,53.738117961443024,2
6603,18762,3,1.0,1.0,0.3333333333333333,1.0,0
6604,18764,8,2017.0,124833.0,15604.125,61.890431333663855,2
6605,18765,7,1.0,1.0,0.14285714285714285,1.0,0
6606,18766,5,1.0,1.0,0.2,1.0,0
6607,18773,4,1.0,1.0,0.25,1.0,0
6608,18801,224,2242.0,73897.0,329.89732142857144,32.960303300624446,2
6609,18810,104,794.0,21480.0,206.53846153846155,27.052896725440807,0
6610,18812,16,65.0,2341.0,146.3125,36.01538461538462,0
6611,18813,3,1.0,1.0,0.3333333333333333,1.0,0
6612,18814,2,1.0,1.0,0.5,1.0,0
6613,18815,3,18.0,427.0,142.33333333333334,23.72222222222222,0
6614,18816,5,21.0,744.0,148.8,35.42857142857143,0
6615,18817,11,107.0,2259.0,205.36363636363637,21.11214953271028,0
6616,18818,28,235.0,7082.0,252.92857142857142,30.136170212765958,0
6617,18821,28,150.0,3499.0,124.96428571428571,23.326666666666668,0
6618,18822,68,630.0,18831.0,276.9264705882353,29.89047619047619,0
6619,18823,9,86.0,2838.0,315.3333333333333,33.0,0
6620,18824,20,122.0,6350.0,317.5,52.049180327868854,0
6621,18825,4,10.0,317.0,79.25,31.7,0
6622,18826,54,377.0,14074.0,260.6296296296296,37.3315649867374,0
6623,18827,2,1.0,1.0,0.5,1.0,0
6624,18828,6,57.0,662.0,110.33333333333333,11.614035087719298,0
6625,18829,11,56.0,1317.0,119.72727272727273,23.517857142857142,0
6626,18830,7,47.0,657.0,93.85714285714286,13.97872340425532,0
6627,18831,14,101.0,4027.0,287.64285714285717,39.87128712871287,0
6628,18832,34,210.0,7550.0,222.05882352941177,35.95238095238095,0
6629,18833,22,100.0,4616.0,209.8181818181818,46.16,0
6630,18834,100,611.0,13592.0,135.92,22.245499181669395,0
6631,18837,47,232.0,5557.0,118.23404255319149,23.95258620689655,0
6632,18840,276,6570.0,312571.0,1132.5036231884058,47.57549467275495,2
6633,18842,8,74.0,4252.0,531.5,57.45945945945946,0
6634,18843,10,55.0,1836.0,183.6,33.38181818181818,0
6635,18844,18,72.0,2393.0,132.94444444444446,33.236111111111114,0
6636,18845,7,47.0,1058.0,151.14285714285714,22.51063829787234,0
6637,18846,11,29.0,913.0,83.0,31.482758620689655,0
6638,18847,77,781.0,25993.0,337.57142857142856,33.28169014084507,0
6639,18848,281,4552.0,198672.0,707.017793594306,43.64499121265378,2
6640,18850,29,362.0,22278.0,768.2068965517242,61.5414364640884,2
6641,18851,8,24.0,774.0,96.75,32.25,0
6642,18853,97,1960.0,78599.0,810.2989690721649,40.1015306122449,2
6643,18854,57,351.0,10411.0,182.64912280701753,29.66096866096866,0
6644,18901,1416,19344.0,871319.0,615.3382768361582,45.043372622001655,2
6645,18902,384,3510.0,220290.0,573.671875,62.76068376068376,2
6646,18910,14,46.0,2110.0,150.71428571428572,45.869565217391305,0
6647,18911,10,165.0,10170.0,1017.0,61.63636363636363,2
6648,18912,57,440.0,16745.0,293.7719298245614,38.05681818181818,0
